Price,Close,High,Low,Open,Volume
Ticker,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
Date,,,,,
2018-09-03,893.9608764648438,902.3838200007308,872.8055402759378,878.3881569238875,4972521
2018-09-04,862.7666625976562,909.2888732204199,859.044837924839,898.1235187594585,3880086
2018-09-05,846.116455078125,864.2356285664716,834.11862398449,857.085852826461,2990706
2018-09-06,849.2996215820312,865.3130306658804,840.4358692570295,853.0703448896229,2399973
2018-09-07,849.5934448242188,857.9674300452826,843.3251657160449,853.070355672878,1297983
2018-09-10,839.8971557617188,850.1320524503066,832.5025859248394,846.214393222425,1576682
2018-09-11,803.8546752929688,843.1782023576912,799.0065602087417,842.2967051501105,4918816
2018-09-12,809.4374389648438,821.0924401614368,773.8846908014918,800.181956399578,6728840
2018-09-14,825.2549438476562,834.4614675181552,812.1797792716317,820.7496593664484,3329172
2018-09-17,806.4992065429688,820.7496812970925,799.8881560074611,817.6155416800666,2843632
2018-09-18,807.9193725585938,826.5772143932772,801.7980294514966,802.1408007539976,3331397
2018-09-19,806.6460571289062,812.7184412343025,769.9179997721614,795.7745760628054,5347338
2018-09-21,784.1195678710938,819.4275238676611,763.1601242677583,817.0279453370094,4259892
2018-09-24,774.8151245117188,788.4290159027795,757.4305095647942,785.2948761819515,3244812
2018-09-25,780.4467163085938,797.5375177690672,762.1317060376962,774.7171632228034,3150095
2018-09-26,797.9293212890625,803.120208240233,785.6376763991827,795.2848891354502,4080359
2018-09-27,804.540283203125,826.2833032807195,798.7127533048108,816.440136916085,7668506
2018-09-28,789.0166015625,814.0406995106914,777.9981841883907,806.1563619222255,3145969
2018-10-01,793.0812377929688,797.6355411187758,765.9024735462816,783.5319422468355,2445752
2018-10-03,778.1451416015625,796.2643173342609,774.9130843725592,794.7951949775556,3478716
2018-10-04,760.7115478515625,781.0833653623175,744.6491199376313,768.8406793848517,4579535
2018-10-05,775.79443359375,798.9086585748954,767.8611976822513,772.02371055234,7398167
2018-10-08,796.802978515625,802.1408016668363,758.7527336301049,775.6965994140835,3961739
2018-10-09,734.0714111328125,804.0506123152969,717.2254641917624,802.0917826658431,8683946
2018-10-10,772.317626953125,779.9570514103993,724.7670443124298,730.6435338609089,7285084
2018-10-11,762.8662109375,781.5730096889879,739.0174247119545,748.2729065192817,3766505
2018-10-12,788.5759887695312,793.0812737301026,761.103350976631,767.861338196234,4322158
2018-10-15,790.583740234375,795.2849199234944,772.5135228936653,788.6249103823467,2234430
